timestamp_utc;looted_by__alliance;looted_by__guild;looted_by__name;item_id;item_name;quantity;looted_from__alliance;looted_from__guild;looted_from__name
2025-12-04T16:40:26.980Z;;Noob Family;proplayerr06;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:40:27.129Z;;Technique;Deknight;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:40:27.274Z;;Noob Family;proplayerr06;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:40:27.353Z;;Technique;Deknight;T4_RELIC;Adept's Relic;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:40:27.355Z;;Noob Family;proplayerr06;T4_SOUL;Adept's Soul;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:40:27.611Z;;Technique;Deknight;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:40:27.638Z;;Technique;Deknight;T4_RELIC;Adept's Relic;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:40:27.641Z;;Noob Family;proplayerr06;T4_SOUL;Adept's Soul;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:40:27.907Z;;Technique;reiOenkow;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:40:28.143Z;;Technique;reiOenkow;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:40:29.752Z;;Technique;reiOenkow;T6_SOUL;Master's Soul;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:40:30.221Z;;Technique;reiOenkow;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:40:31.220Z;FCKU;Mid;DontBlameMe;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:40:31.643Z;;Technique;reiOenkow;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:40:32.628Z;;Technique;reiOenkow;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:40:32.927Z;;Technique;reiOenkow;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:40:33.064Z;;Technique;reiOenkow;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:40:33.503Z;;Technique;reiOenkow;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:41:00.442Z;;Noob Family;proplayerr06;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:05.139Z;;Technique;Deknight;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_DRONE_ELITE
2025-12-04T16:41:05.455Z;;Technique;Deknight;T5_RELIC;Expert's Relic;1;;;@MOB_T6_MOB_RD_AVALON_DRONE_ELITE
2025-12-04T16:41:06.893Z;;Noob Family;proplayerr06;T4_SOUL;Adept's Soul;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:41:06.923Z;;Technique;reiOenkow;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:07.208Z;;Technique;Deknight;T5_RUNE;Expert's Rune;2;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:41:07.428Z;;Technique;Deknight;T5_SHARD_AVALONIAN;Expert's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:41:07.883Z;;Technique;Altair917;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_DRONE_ELITE
2025-12-04T16:41:08.271Z;;Technique;reiOenkow;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:41:08.361Z;;Noob Family;proplayerr06;T4_SOUL;Adept's Soul;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:08.362Z;;Technique;OchipiceR;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:08.528Z;;Technique;Deknight;T4_SOUL;Adept's Soul;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:08.813Z;;Technique;Deknight;T4_SOUL;Adept's Soul;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:09.348Z;;Technique;reiOenkow;T4_SOUL;Adept's Soul;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:41:09.350Z;FCKU;Mid;DontBlameMe;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_DRONE_ELITE
2025-12-04T16:41:09.534Z;;Technique;reNameLess;T5_RELIC;Expert's Relic;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:09.536Z;FCKU;Mid;DontBlameMe;T4_RELIC;Adept's Relic;1;;;@MOB_T6_MOB_RD_AVALON_DRONE_ELITE
2025-12-04T16:41:09.893Z;;Noob Family;proplayerr06;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:10.734Z;;Technique;reiOenkow;T5_RUNE;Expert's Rune;2;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:11.189Z;;Technique;reiOenkow;T5_RUNE;Expert's Rune;2;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:11.926Z;CRIT;COALITION;skrillaz;T5_RELIC;Expert's Relic;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:11.988Z;;Technique;reiOenkow;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:12.173Z;;Technique;Deknight;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:12.353Z;;Technique;reiOenkow;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:12.637Z;;Technique;reiOenkow;T4_SHARD_AVALONIAN;Adept's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:12.639Z;;Technique;Altair917;T5_RELIC;Expert's Relic;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:41:13.025Z;;Noob Family;proplayerr06;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:13.505Z;;Technique;Deknight;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:13.765Z;;Technique;Deknight;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:13.802Z;;Technique;Deknight;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:14.799Z;CRIT;COALITION;skrillaz;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:16.179Z;;Technique;Deknight;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:16.735Z;;Technique;reiOenkow;T4_SOUL;Adept's Soul;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:16.880Z;;Noob Family;proplayerr06;T4_RELIC;Adept's Relic;1;;;@MOB_T6_MOB_RD_AVALON_DRONE_ELITE
2025-12-04T16:41:18.548Z;;Technique;reiOenkow;T4_RELIC;Adept's Relic;1;;;@MOB_T6_MOB_RD_AVALON_DRONE_ELITE
2025-12-04T16:41:18.880Z;CRIT;COALITION;skrillaz;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_DRONE_ELITE
2025-12-04T16:41:56.300Z;;Technique;reNameLess;T5_SHARD_AVALONIAN;Expert's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_KNIGHT_ELITE
2025-12-04T16:41:56.612Z;;Technique;reNameLess;T5_SHARD_AVALONIAN;Expert's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_KNIGHT_ELITE
2025-12-04T16:41:56.705Z;;Noob Family;proplayerr06;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:41:56.768Z;;Technique;reiOenkow;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:41:56.901Z;;Technique;Deknight;T4_RUNE;Adept's Rune;2;;;@MOB_T6_MOB_RD_AVALON_KNIGHT_ELITE
2025-12-04T16:41:57.068Z;;Technique;reiOenkow;T4_SKILLBOOK_STANDARD;Adept's Tome of Insight;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:41:57.157Z;;Technique;Deknight;T5_RUNE;Expert's Rune;2;;;@MOB_T6_MOB_RD_AVALON_KNIGHT_ELITE
2025-12-04T16:41:57.353Z;;Technique;reiOenkow;T4_SHARD_AVALONIAN;Adept's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:41:57.409Z;;Technique;Deknight;T4_SOUL;Adept's Soul;1;;;@MOB_T6_MOB_RD_AVALON_KNIGHT_ELITE
2025-12-04T16:41:57.638Z;;Technique;Deknight;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_KNIGHT_ELITE
2025-12-04T16:41:57.923Z;;Technique;Deknight;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_KNIGHT_ELITE
2025-12-04T16:41:57.939Z;;Technique;reNameLess;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:58.283Z;;Technique;reNameLess;T7_RUNE;Grandmaster's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:58.284Z;;Noob Family;proplayerr06;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:58.536Z;;Technique;reNameLess;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:59.781Z;FCKU;Mid;DontBlameMe;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:41:59.862Z;;Technique;Deknight;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:41:59.912Z;FCKU;Mid;DontBlameMe;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:00.352Z;;Noob Family;proplayerr06;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:00.652Z;;Noob Family;proplayerr06;T4_SOUL;Adept's Soul;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:00.849Z;;Technique;reiOenkow;T5_RUNE;Expert's Rune;2;;;@MOB_T6_MOB_RD_AVALON_KNIGHT_ELITE
2025-12-04T16:42:00.909Z;;Noob Family;proplayerr06;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:01.100Z;FCKU;Mid;DontBlameMe;T7_RUNE;Grandmaster's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:42:01.130Z;;Technique;reiOenkow;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_KNIGHT_ELITE
2025-12-04T16:42:01.463Z;;Technique;Deknight;T5_RELIC;Expert's Relic;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:01.464Z;;Technique;reiOenkow;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_KNIGHT_ELITE
2025-12-04T16:42:01.520Z;;Technique;XoGoKuoX;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:01.646Z;CRIT;COALITION;skrillaz;T7_SHOES_LEATHER_SET1;Grandmaster's Mercenary Shoes;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:01.727Z;;Technique;XoGoKuoX;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:02.023Z;;Technique;Deknight;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:02.206Z;CRIT;COALITION;skrillaz;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:02.286Z;;Technique;Altair917;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:02.287Z;;Technique;Deknight;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:02.536Z;;Technique;Altair917;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:03.021Z;;Technique;XoGoKuoX;T4_SOUL;Adept's Soul;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:42:03.289Z;;Technique;Deknight;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:03.428Z;;Technique;reiOenkow;T4_SOUL;Adept's Soul;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:03.519Z;;Technique;reNameLess;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:03.549Z;;Technique;Deknight;T4_SHARD_AVALONIAN;Adept's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:03.743Z;FCKU;Mid;DontBlameMe;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:03.969Z;;Technique;reiOenkow;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:04.282Z;;Technique;reiOenkow;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:04.533Z;;Technique;XoGoKuoX;T4_SHARD_AVALONIAN;Adept's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:42:04.629Z;;Technique;reiOenkow;T4_RELIC;Adept's Relic;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:04.732Z;;Technique;reNameLess;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:04.831Z;;Technique;XoGoKuoX;T4_SHARD_AVALONIAN;Adept's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:42:04.880Z;;Technique;reiOenkow;T4_SHARD_AVALONIAN;Adept's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:05.228Z;;Technique;reiOenkow;T5_RELIC;Expert's Relic;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:05.231Z;;Technique;reiOenkow;T4_SHARD_AVALONIAN;Adept's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:05.874Z;;Technique;XoGoKuoX;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_KNIGHT_ELITE
2025-12-04T16:42:05.877Z;;Noob Family;proplayerr06;QUESTITEM_TOKEN_AVALON;Avalonian Energy;2;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:06.038Z;;Noob Family;proplayerr06;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:06.039Z;;Technique;XoGoKuoX;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_KNIGHT_ELITE
2025-12-04T16:42:07.552Z;;Technique;reiOenkow;T4_RUNE;Adept's Rune;2;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:42:08.048Z;;Technique;XoGoKuoX;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:08.094Z;;Technique;reiOenkow;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:42:08.249Z;;Technique;XoGoKuoX;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:08.410Z;;Technique;reiOenkow;T4_RELIC;Adept's Relic;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:42:08.438Z;;Technique;reNameLess;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:42:08.499Z;;Technique;XoGoKuoX;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:08.680Z;;Technique;reNameLess;T4_RELIC;Adept's Relic;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:42:09.015Z;;Technique;reiOenkow;T6_SOUL;Master's Soul;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:42:09.782Z;;Technique;Deknight;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:10.314Z;;Technique;XoGoKuoX;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:42:11.423Z;;Technique;XoGoKuoX;T4_SOUL;Adept's Soul;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:11.676Z;;Technique;XoGoKuoX;T4_RUNE;Adept's Rune;2;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:11.813Z;;Technique;XoGoKuoX;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:42:34.267Z;;Technique;XoGoKuoX;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:35.798Z;;Technique;XoGoKuoX;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:42:36.032Z;;Technique;XoGoKuoX;TREASURE_RITUAL_RARITY1;Ritual Candles;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:42:36.234Z;;Technique;XoGoKuoX;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:42:37.267Z;;Technique;Deknight;TREASURE_RITUAL_RARITY1;Ritual Candles;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:37.473Z;;Technique;reNameLess;T4_SHARD_AVALONIAN;Adept's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:42:37.673Z;;Technique;XoGoKuoX;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:37.674Z;;Technique;reiOenkow;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:37.724Z;;Technique;reNameLess;T5_SHARD_AVALONIAN;Expert's Avalonian Shard;2;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:42:37.801Z;;Technique;OchipiceR;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:37.954Z;;Technique;XoGoKuoX;T4_SHARD_AVALONIAN;Adept's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:37.955Z;;Technique;XoGoKuoX;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:37.956Z;;Technique;reiOenkow;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:38.034Z;;Technique;reNameLess;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:42:38.335Z;;Technique;XoGoKuoX;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:38.618Z;;Technique;reNameLess;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:42:38.620Z;;Technique;Deknight;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:42:38.621Z;;Technique;XoGoKuoX;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:38.628Z;;Technique;XoGoKuoX;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:38.732Z;;Technique;Deknight;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:42:38.832Z;;Technique;reiOenkow;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:42:38.853Z;;Technique;XoGoKuoX;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:40.135Z;;Technique;reiOenkow;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:42:40.400Z;;Technique;reiOenkow;T4_SHARD_AVALONIAN;Adept's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:42:40.537Z;;Noob Family;proplayerr06;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:42:40.690Z;;Technique;reiOenkow;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:42:40.690Z;;Technique;reiOenkow;T4_SHARD_AVALONIAN;Adept's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:42:40.984Z;;Technique;reiOenkow;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:42:41.317Z;;Technique;reiOenkow;T4_SHARD_AVALONIAN;Adept's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:42:41.709Z;;Technique;Deknight;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:42:41.799Z;;Technique;XoGoKuoX;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:42:41.901Z;;Technique;Deknight;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:42:41.959Z;;Technique;Altair917;T6_SOUL;Master's Soul;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:42:41.961Z;;Technique;XoGoKuoX;TREASURE_RITUAL_RARITY1;Ritual Candles;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:42:42.099Z;;Technique;reiOenkow;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:42.099Z;;Technique;XoGoKuoX;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:42:42.301Z;;Technique;reNameLess;T4_RELIC;Adept's Relic;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:42.428Z;CRIT;COALITION;skrillaz;T5_RELIC;Expert's Relic;1;;;@MOB_T6_MOB_RD_AVALON_MINION_ELITE
2025-12-04T16:42:42.429Z;;Noob Family;proplayerr06;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:42.682Z;FCKU;Mid;DontBlameMe;T6_RELIC;Master's Relic;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:43.013Z;FCKU;Mid;DontBlameMe;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:44.770Z;;Technique;Deknight;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:45.070Z;;Technique;Deknight;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:45.623Z;;Technique;Deknight;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
